season_Fall,season_Spring,season_Summer,season_Winter,Year,temperature,rollingavg3,rollingavg7
0,0,1,0,1986,16.1,13.599999999999996,13.728571428571428
0,0,1,0,1986,14.6,14.299999999999997,14.114285714285714
0,0,1,0,1986,11.6,14.1,13.799999999999999
0,0,1,0,1986,13.1,13.099999999999996,13.614285714285716
0,0,1,0,1986,12.8,12.499999999999998,13.271428571428572
0,0,1,0,1986,15.2,13.699999999999998,13.657142857142858
0,0,1,0,1986,13.8,13.93333333333333,13.885714285714286
0,0,1,0,1986,15.0,14.666666666666664,13.728571428571428
0,0,1,0,1986,13.5,14.099999999999996,13.571428571428571
0,0,1,0,1986,11.8,13.433333333333332,13.6
0,0,1,0,1986,15.3,13.533333333333331,13.914285714285713
0,0,1,0,1986,13.5,13.533333333333331,14.014285714285714
0,0,1,0,1986,15.3,14.699999999999998,14.028571428571428
0,0,1,0,1986,13.8,14.199999999999998,14.028571428571428
0,0,1,0,1986,15.8,14.966666666666667,14.142857142857142
0,0,1,0,1986,17.4,15.666666666666664,14.700000000000001
0,0,1,0,1986,15.3,16.166666666666668,15.200000000000001
0,0,1,0,1986,14.6,15.766666666666664,15.1
0,0,1,0,1986,14.8,14.899999999999999,15.285714285714286
0,0,1,0,1986,10.7,13.366666666666665,14.628571428571428
0,0,1,0,1986,11.6,12.366666666666665,14.314285714285713
0,0,1,0,1986,13.6,11.966666666666663,14.0
0,0,1,0,1986,14.4,13.199999999999998,13.571428571428571
0,0,1,0,1986,11.8,13.266666666666666,13.071428571428571
0,0,1,0,1986,15.8,13.999999999999998,13.242857142857144
0,0,1,0,1986,16.0,14.533333333333331,13.414285714285715
0,0,1,0,1986,11.8,14.533333333333331,13.571428571428571
0,0,1,0,1986,14.5,14.1,13.985714285714286
0,0,1,0,1986,10.7,12.33333333333333,13.571428571428571
0,0,1,0,1986,14.2,13.133333333333331,13.542857142857143
0,0,1,0,1986,19.5,14.799999999999997,14.642857142857142
0,0,1,0,1986,21.4,18.366666666666664,15.442857142857141
0,0,1,0,1986,17.9,19.599999999999998,15.714285714285714
0,0,1,0,1986,17.4,18.899999999999995,16.514285714285712
0,0,1,0,1986,12.7,15.999999999999995,16.257142857142856
0,0,1,0,1986,13.8,14.633333333333331,16.7
0,0,1,0,1986,14.0,13.499999999999998,16.67142857142857
0,0,1,0,1986,15.0,14.266666666666666,16.02857142857143
0,0,1,0,1986,14.5,14.499999999999998,15.042857142857143
0,0,1,0,1986,13.1,14.199999999999998,14.357142857142858
0,0,1,0,1986,11.4,12.999999999999998,13.5
0,0,1,0,1986,12.5,12.33333333333333,13.471428571428572
0,0,1,0,1986,12.0,11.966666666666663,13.214285714285714
0,0,1,0,1986,13.4,12.633333333333331,13.12857142857143
0,0,1,0,1986,14.4,13.266666666666666,13.042857142857144
0,0,1,0,1986,17.7,15.166666666666664,13.5
0,0,1,0,1986,13.9,15.33333333333333,13.614285714285714
0,0,1,0,1986,13.3,14.966666666666663,13.885714285714286
0,0,1,0,1986,14.6,13.933333333333332,14.185714285714287
0,0,1,0,1986,16.4,14.766666666666666,14.814285714285715
0,0,1,0,1986,16.8,15.93333333333333,15.299999999999999
0,0,1,0,1986,20.0,17.73333333333333,16.099999999999998
0,0,1,0,1986,12.5,16.433333333333334,15.357142857142858
0,0,1,0,1986,12.7,15.066666666666663,15.185714285714285
0,0,1,0,1986,11.7,12.299999999999997,14.957142857142857
0,0,1,0,1986,12.7,12.366666666666665,14.685714285714283
0,0,1,0,1986,8.6,10.999999999999998,13.571428571428571
0,0,1,0,1986,11.9,11.066666666666663,12.87142857142857
0,0,1,0,1986,16.0,12.166666666666664,12.299999999999999
0,0,1,0,1986,15.2,14.366666666666665,12.685714285714285
0,0,1,0,1986,13.4,14.866666666666665,12.785714285714286
0,0,1,0,1986,11.6,13.399999999999997,12.77142857142857
0,0,1,0,1986,11.1,12.033333333333331,12.542857142857143
0,0,1,0,1986,15.6,12.766666666666666,13.542857142857143
0,0,1,0,1986,17.0,14.566666666666663,14.271428571428572
1,0,0,0,1986,18.5,17.03333333333333,14.62857142857143
1,0,0,0,1986,17.4,17.63333333333333,14.942857142857141
1,0,0,0,1986,16.5,17.466666666666665,15.385714285714284
1,0,0,0,1986,16.2,16.7,16.04285714285714
1,0,0,0,1986,16.1,16.266666666666662,16.757142857142856
1,0,0,0,1986,13.2,15.166666666666666,16.414285714285715
1,0,0,0,1986,18.0,15.766666666666666,16.557142857142857
1,0,0,0,1986,12.8,14.666666666666664,15.742857142857144
1,0,0,0,1986,11.7,14.166666666666664,14.928571428571429
1,0,0,0,1986,16.7,13.733333333333329,14.957142857142857
1,0,0,0,1986,15.6,14.666666666666664,14.871428571428572
1,0,0,0,1986,10.2,14.166666666666664,14.028571428571427
1,0,0,0,1986,10.3,12.033333333333331,13.614285714285716
1,0,0,0,1986,15.0,11.83333333333333,13.185714285714287
1,0,0,0,1986,18.0,14.433333333333332,13.928571428571429
1,0,0,0,1986,13.8,15.6,14.22857142857143
1,0,0,0,1986,10.5,14.1,13.342857142857143
1,0,0,0,1986,11.8,12.033333333333331,12.799999999999999
1,0,0,0,1986,7.2,9.83333333333333,12.371428571428572
1,0,0,0,1986,11.6,10.199999999999998,12.557142857142855
1,0,0,0,1986,7.4,8.733333333333333,11.471428571428572
1,0,0,0,1986,14.2,11.066666666666665,10.928571428571429
1,0,0,0,1986,12.2,11.266666666666664,10.700000000000001
1,0,0,0,1986,9.0,11.799999999999997,10.485714285714286
1,0,0,0,1986,12.3,11.166666666666664,10.557142857142859
1,0,0,0,1986,19.7,13.666666666666664,12.342857142857143
1,0,0,0,1986,12.8,14.933333333333332,12.514285714285716
1,0,0,0,1986,12.4,14.966666666666663,13.228571428571428
1,0,0,0,1986,12.0,12.399999999999999,12.914285714285713
1,0,0,0,1986,12.0,12.133333333333331,12.885714285714286
1,0,0,0,1986,11.1,11.699999999999998,13.185714285714287
1,0,0,0,1986,12.7,11.933333333333332,13.242857142857142
1,0,0,0,1986,14.2,12.666666666666664,12.457142857142857
1,0,0,0,1986,11.6,12.83333333333333,12.285714285714286
1,0,0,0,1986,12.0,12.599999999999996,12.22857142857143
1,0,0,0,1986,11.5,11.699999999999998,12.157142857142858
1,0,0,0,1986,8.3,10.599999999999996,11.62857142857143
1,0,0,0,1986,10.5,10.099999999999996,11.542857142857143
1,0,0,0,1986,9.0,9.266666666666664,11.014285714285714
1,0,0,0,1986,6.9,8.799999999999999,9.971428571428573
1,0,0,0,1986,9.4,8.433333333333332,9.657142857142858
1,0,0,0,1986,11.1,9.133333333333331,9.528571428571428
1,0,0,0,1986,9.1,9.866666666666665,9.185714285714285
1,0,0,0,1986,7.7,9.299999999999997,9.1
1,0,0,0,1986,10.0,8.93333333333333,9.028571428571428
1,0,0,0,1986,10.4,9.366666666666665,9.228571428571428
1,0,0,0,1986,8.0,9.466666666666663,9.385714285714286
1,0,0,0,1986,9.8,9.399999999999999,9.442857142857145
1,0,0,0,1986,12.4,10.066666666666665,9.62857142857143
1,0,0,0,1986,12.9,11.699999999999998,10.171428571428573
1,0,0,0,1986,12.3,12.533333333333331,10.828571428571431
1,0,0,0,1986,6.9,10.699999999999998,10.385714285714286
1,0,0,0,1986,10.5,9.899999999999999,10.4
1,0,0,0,1986,11.0,9.466666666666663,10.828571428571427
1,0,0,0,1986,9.7,10.399999999999997,10.814285714285715
1,0,0,0,1986,11.1,10.599999999999996,10.628571428571428
1,0,0,0,1986,11.5,10.766666666666664,10.428571428571429
1,0,0,0,1986,13.4,11.999999999999998,10.585714285714285
1,0,0,0,1986,10.9,11.93333333333333,11.157142857142857
1,0,0,0,1986,12.0,12.099999999999996,11.37142857142857
1,0,0,0,1986,12.1,11.666666666666664,11.528571428571427
1,0,0,0,1986,10.4,11.499999999999998,11.62857142857143
1,0,0,0,1986,10.0,10.83333333333333,11.471428571428572
1,0,0,0,1986,9.6,9.999999999999998,11.200000000000001
1,0,0,0,1986,11.3,10.299999999999999,10.9
1,0,0,0,1986,8.5,9.799999999999997,10.557142857142859
1,0,0,0,1986,6.3,8.699999999999998,9.742857142857144
1,0,0,0,1986,8.2,7.666666666666664,9.185714285714285
1,0,0,0,1986,10.7,8.399999999999997,9.228571428571428
1,0,0,0,1986,10.3,9.73333333333333,9.271428571428572
1,0,0,0,1986,9.5,10.166666666666664,9.257142857142856
1,0,0,0,1986,10.9,10.233333333333333,9.200000000000001
1,0,0,0,1986,10.9,10.433333333333332,9.542857142857144
1,0,0,0,1986,4.3,8.699999999999998,9.257142857142856
1,0,0,0,1986,5.2,6.799999999999997,8.828571428571427
1,0,0,0,1986,11.0,6.833333333333331,8.871428571428572
1,0,0,0,1986,11.6,9.266666666666664,9.057142857142857
1,0,0,0,1986,10.6,11.066666666666663,9.214285714285714
1,0,0,0,1986,9.4,10.533333333333331,9.0
1,0,0,0,1986,10.0,9.999999999999998,8.871428571428572
1,0,0,0,1986,9.6,9.666666666666664,9.62857142857143
1,0,0,0,1986,9.5,9.699999999999998,10.242857142857144
1,0,0,0,1986,9.7,9.599999999999998,10.057142857142859
1,0,0,0,1986,9.6,9.599999999999996,9.77142857142857
1,0,0,0,1986,7.0,8.766666666666664,9.257142857142856
1,0,0,0,1986,7.0,7.8666666666666645,8.914285714285715
1,0,0,0,1986,6.8,6.933333333333331,8.457142857142857
1,0,0,0,1986,6.9,6.899999999999998,8.071428571428571
1,0,0,0,1986,8.0,7.233333333333331,7.857142857142857
1,0,0,0,1986,7.6,7.499999999999997,7.557142857142857
1,0,0,0,1986,8.6,8.066666666666665,7.414285714285714
1,0,0,0,1986,5.7,7.299999999999997,7.228571428571429
0,0,0,1,1986,5.5,6.599999999999998,7.014285714285714
0,0,0,1,1986,5.7,5.63333333333333,6.857142857142857
0,0,0,1,1986,5.7,5.633333333333332,6.685714285714286
0,0,0,1,1986,6.6,5.999999999999997,6.485714285714286
0,0,0,1,1986,6.0,6.099999999999998,6.257142857142858
0,0,0,1,1986,6.9,6.499999999999997,6.014285714285714
0,0,0,1,1986,7.7,6.8666666666666645,6.299999999999999
0,0,0,1,1986,8.0,7.533333333333331,6.657142857142857
0,0,0,1,1986,3.9,6.533333333333331,6.4
0,0,0,1,1986,0.8,4.233333333333331,5.7
0,0,0,1,1986,2.8,2.499999999999998,5.157142857142857
0,0,0,1,1986,8.0,3.866666666666664,5.442857142857143
0,0,0,1,1986,9.8,6.8666666666666645,5.857142857142857
0,0,0,1,1986,11.4,9.733333333333333,6.385714285714285
0,0,0,1,1986,8.6,9.933333333333332,6.471428571428572
0,0,0,1,1986,5.2,8.399999999999997,6.6571428571428575
0,0,0,1,1986,6.6,6.799999999999997,7.485714285714286
0,0,0,1,1986,5.7,5.833333333333331,7.8999999999999995
0,0,0,1,1986,4.6,5.63333333333333,7.414285714285714
0,0,0,1,1986,5.8,5.366666666666664,6.8428571428571425
0,0,0,1,1986,7.0,5.799999999999997,6.214285714285714
0,0,0,1,1986,4.8,5.8666666666666645,5.671428571428572
0,0,0,1,1986,4.4,5.399999999999998,5.557142857142857
0,0,0,1,1986,4.4,4.5333333333333306,5.242857142857143
0,0,0,1,1986,7.9,5.5666666666666655,5.557142857142857
0,0,0,1,1986,10.6,7.63333333333333,6.414285714285714
0,0,0,1,1986,5.0,7.833333333333331,6.3
0,0,0,1,1986,7.6,7.733333333333331,6.385714285714286
0,0,0,1,1986,9.2,7.266666666666663,7.014285714285714
0,0,0,1,1986,9.7,8.83333333333333,7.771428571428571
0,0,0,1,1986,8.8,9.233333333333329,8.4
0,0,0,1,1986,6.8,8.433333333333332,8.242857142857144
0,0,0,1,1986,9.4,8.33333333333333,8.071428571428571
0,0,0,1,1986,11.0,9.066666666666665,8.928571428571429
0,0,0,1,1986,2.5,7.63333333333333,8.2
0,0,0,1,1986,2.1,5.199999999999998,7.185714285714286
0,0,0,1,1986,5.4,3.3333333333333317,6.571428571428571
0,0,0,1,1986,6.2,4.5666666666666655,6.200000000000001
0,0,0,1,1986,7.8,6.466666666666665,6.3428571428571425
0,0,0,1,1986,7.4,7.133333333333332,6.057142857142857
0,0,0,1,1986,9.3,8.166666666666666,5.814285714285715
0,0,0,1,1986,9.3,8.666666666666666,6.785714285714286
0,0,0,1,1986,9.5,9.366666666666665,7.8428571428571425
0,0,0,1,1986,8.5,9.1,8.285714285714286
0,0,0,1,1986,10.0,9.33333333333333,8.828571428571427
0,0,0,1,1986,7.7,8.73333333333333,8.814285714285715
0,0,0,1,1986,9.3,8.999999999999998,9.085714285714287
0,0,0,1,1986,9.1,8.699999999999998,9.057142857142857
0,0,0,1,1986,3.5,7.299999999999997,8.22857142857143
0,0,0,1,1986,3.6,5.399999999999998,7.385714285714286
0,0,0,1,1986,2.5,3.1999999999999975,6.528571428571429
0,0,0,1,1986,1.7,2.5999999999999974,5.342857142857143
0,0,0,1,1986,2.7,2.2999999999999976,4.628571428571428
0,0,0,1,1986,2.9,2.4333333333333313,3.7142857142857144
0,0,0,1,1986,5.3,3.6333333333333306,3.171428571428571
0,0,0,1,1986,7.7,5.299999999999998,3.7714285714285714
0,0,0,1,1986,9.1,7.3666666666666645,4.557142857142857
0,0,0,1,1986,9.4,8.73333333333333,5.542857142857143
0,0,0,1,1986,7.3,8.599999999999998,6.3428571428571425
0,0,0,1,1986,8.4,8.366666666666664,7.1571428571428575
0,0,0,1,1986,9.2,8.299999999999997,8.057142857142859
0,0,0,1,1986,6.6,8.066666666666663,8.242857142857142
0,0,0,1,1986,9.7,8.499999999999996,8.528571428571428
0,0,0,1,1986,12.4,9.566666666666663,9.0
0,0,0,1,1986,10.2,10.766666666666664,9.114285714285714
0,0,0,1,1986,5.9,9.499999999999998,8.914285714285715
0,0,0,1,1986,7.1,7.73333333333333,8.728571428571428
0,0,0,1,1986,7.5,6.833333333333331,8.485714285714284
0,0,0,1,1986,9.7,8.099999999999996,8.928571428571429
0,0,0,1,1986,12.2,9.799999999999995,9.285714285714286
0,0,0,1,1986,5.6,9.166666666666664,8.314285714285713
0,0,0,1,1986,5.4,7.73333333333333,7.628571428571429
0,0,0,1,1986,8.3,6.43333333333333,7.971428571428571
0,0,0,1,1986,10.6,8.099999999999996,8.471428571428572
0,0,0,1,1986,9.1,9.33333333333333,8.7
0,0,0,1,1986,11.3,10.33333333333333,8.928571428571429
0,0,0,1,1986,10.9,10.43333333333333,8.742857142857142
0,0,0,1,1986,8.9,10.366666666666664,9.214285714285714
0,0,0,1,1986,6.3,8.699999999999998,9.342857142857142
0,0,0,1,1986,9.0,8.066666666666665,9.442857142857141
0,0,0,1,1986,6.1,7.13333333333333,8.8
0,0,0,1,1986,9.1,8.066666666666663,8.799999999999999
0,0,0,1,1986,9.6,8.266666666666664,8.557142857142857
0,0,0,1,1986,6.0,8.233333333333329,7.857142857142857
0,0,0,1,1986,10.0,8.53333333333333,8.014285714285714
0,0,0,1,1986,11.0,8.999999999999998,8.685714285714285
0,0,0,1,1986,6.2,9.066666666666665,8.285714285714286
0,0,0,1,1986,8.3,8.499999999999998,8.6
0,0,0,1,1986,11.3,8.599999999999998,8.914285714285715
0,0,0,1,1986,11.3,10.299999999999999,9.157142857142858
0,0,0,1,1986,6.7,9.766666666666664,9.257142857142858
0,0,0,1,1986,6.6,8.199999999999998,8.771428571428572
0,1,0,0,1986,11.4,8.23333333333333,8.82857142857143
0,1,0,0,1986,6.9,8.299999999999997,8.928571428571429
0,1,0,0,1986,10.6,9.633333333333331,9.257142857142858
0,1,0,0,1986,8.6,8.699999999999998,8.871428571428572
0,1,0,0,1986,11.3,10.166666666666664,8.87142857142857
0,1,0,0,1986,12.5,10.799999999999997,9.700000000000001
0,1,0,0,1986,9.9,11.233333333333329,10.171428571428573
0,1,0,0,1986,6.9,9.766666666666666,9.528571428571428
0,1,0,0,1986,5.5,7.433333333333333,9.328571428571427
0,1,0,0,1986,7.8,6.733333333333331,8.928571428571429
0,1,0,0,1986,11.0,8.099999999999996,9.271428571428572
0,1,0,0,1986,16.2,11.666666666666664,9.971428571428572
0,1,0,0,1986,9.9,12.366666666666665,9.6
0,1,0,0,1986,8.7,11.599999999999996,9.428571428571429
0,1,0,0,1986,10.5,9.699999999999998,9.942857142857141
0,1,0,0,1986,12.2,10.466666666666663,10.9
0,1,0,0,1986,10.6,11.099999999999996,11.299999999999999
0,1,0,0,1986,8.3,10.366666666666664,10.914285714285715
0,1,0,0,1986,5.5,8.133333333333331,9.385714285714284
0,1,0,0,1986,9.0,7.599999999999998,9.257142857142856
0,1,0,0,1986,6.4,6.966666666666664,8.928571428571429
0,1,0,0,1986,7.2,7.533333333333331,8.457142857142857
0,1,0,0,1986,12.9,8.83333333333333,8.557142857142857
0,1,0,0,1986,12.0,10.699999999999998,8.757142857142856
0,1,0,0,1986,7.3,10.733333333333329,8.614285714285714
0,1,0,0,1986,9.7,9.666666666666664,9.214285714285714
0,1,0,0,1986,8.4,8.466666666666663,9.128571428571428
0,1,0,0,1986,14.7,10.93333333333333,10.314285714285715
0,1,0,0,1986,9.5,10.866666666666665,10.642857142857142
0,1,0,0,1986,7.9,10.699999999999998,9.928571428571429
0,1,0,0,1986,6.8,8.066666666666665,9.185714285714285
0,1,0,0,1986,12.6,9.099999999999996,9.942857142857141
0,1,0,0,1986,5.2,8.199999999999998,9.299999999999999
0,1,0,0,1986,7.5,8.433333333333332,9.171428571428573
0,1,0,0,1986,8.7,7.13333333333333,8.314285714285713
0,1,0,0,1986,7.6,7.93333333333333,8.042857142857143
0,1,0,0,1986,9.0,8.43333333333333,8.2
0,1,0,0,1986,7.2,7.933333333333331,8.257142857142856
0,1,0,0,1986,10.7,8.966666666666665,7.985714285714286
0,1,0,0,1986,13.1,10.33333333333333,9.114285714285714
0,1,0,0,1986,13.9,12.566666666666663,10.028571428571427
0,1,0,0,1986,10.8,12.6,10.328571428571427
0,1,0,0,1986,10.4,11.699999999999998,10.72857142857143
0,1,0,0,1986,9.1,10.099999999999998,10.742857142857144
0,1,0,0,1986,16.0,11.83333333333333,12.0
0,1,0,0,1986,21.0,15.366666666666665,13.471428571428572
0,1,0,0,1986,16.2,17.73333333333333,13.914285714285715
0,1,0,0,1986,8.6,15.266666666666664,13.157142857142857
0,1,0,0,1986,9.2,11.33333333333333,12.928571428571429
0,1,0,0,1986,12.5,10.099999999999996,13.228571428571428
0,1,0,0,1986,9.7,10.466666666666663,13.314285714285715
0,1,0,0,1986,12.5,11.566666666666665,12.814285714285715
0,1,0,0,1986,10.3,10.83333333333333,11.285714285714286
0,1,0,0,1986,12.0,11.599999999999996,10.685714285714285
0,1,0,0,1986,11.0,11.099999999999996,11.028571428571428
0,1,0,0,1986,14.8,12.6,11.828571428571427
0,1,0,0,1986,15.0,13.6,12.185714285714285
0,1,0,0,1986,15.3,15.033333333333331,12.985714285714286
0,1,0,0,1986,10.3,13.533333333333331,12.671428571428573
0,1,0,0,1986,10.7,12.099999999999996,12.72857142857143
0,1,0,0,1986,10.5,10.499999999999998,12.514285714285716
0,1,0,0,1986,8.9,10.03333333333333,12.214285714285714
0,1,0,0,1986,8.1,9.166666666666664,11.257142857142858
0,1,0,0,1986,11.5,9.499999999999998,10.757142857142856
0,1,0,0,1986,12.8,10.799999999999997,10.4
0,1,0,0,1986,9.1,11.133333333333331,10.228571428571428
0,1,0,0,1986,14.6,12.166666666666664,10.785714285714286
0,1,0,0,1986,11.6,11.766666666666666,10.942857142857141
0,1,0,0,1986,11.2,12.466666666666663,11.27142857142857
0,1,0,0,1986,12.6,11.799999999999997,11.914285714285715
0,1,0,0,1986,7.5,10.43333333333333,11.342857142857143
0,1,0,0,1986,11.0,10.366666666666665,11.085714285714287
0,1,0,0,1986,14.5,10.999999999999998,11.857142857142858
0,1,0,0,1986,18.5,14.666666666666664,12.414285714285715
0,1,0,0,1986,15.4,16.13333333333333,12.957142857142857
0,1,0,0,1986,13.1,15.666666666666664,13.228571428571428
0,1,0,0,1986,16.3,14.933333333333332,13.757142857142856
0,1,0,0,1986,20.2,16.53333333333333,15.571428571428571
0,1,0,0,1986,11.5,15.999999999999998,15.642857142857142
0,1,0,0,1986,12.4,14.699999999999998,15.342857142857142
0,1,0,0,1986,10.9,11.6,14.257142857142858
0,1,0,0,1986,12.7,11.999999999999998,13.87142857142857
0,1,0,0,1986,12.2,11.933333333333332,13.742857142857144
0,1,0,0,1986,12.4,12.43333333333333,13.185714285714285
0,1,0,0,1986,9.8,11.466666666666663,11.7
0,1,0,0,1986,8.5,10.233333333333333,11.271428571428572
0,1,0,0,1986,14.7,10.999999999999998,11.6
0,1,0,0,1986,12.0,11.733333333333329,11.757142857142856
0,1,0,0,1986,10.3,12.33333333333333,11.414285714285713
0,1,0,0,1986,11.0,11.1,11.242857142857144
0,1,0,0,1986,10.2,10.499999999999998,10.928571428571429
0,0,1,0,1986,12.6,11.266666666666664,11.328571428571427
0,0,1,0,1986,11.6,11.466666666666663,11.771428571428572
0,0,1,0,1986,9.7,11.299999999999997,11.057142857142855
0,0,1,0,1986,13.4,11.566666666666663,11.257142857142856
0,0,1,0,1986,10.5,11.199999999999998,11.285714285714286
0,0,1,0,1986,14.7,12.866666666666665,11.814285714285715
0,0,1,0,1986,14.6,13.266666666666664,12.442857142857141
0,0,1,0,1986,14.2,14.499999999999998,12.671428571428573
0,0,1,0,1986,13.2,13.999999999999998,12.9
0,0,1,0,1986,11.7,13.03333333333333,13.185714285714285
0,0,1,0,1986,17.2,14.033333333333331,13.728571428571428
0,0,1,0,1987,12.3,13.733333333333329,13.985714285714284
0,0,1,0,1987,13.8,14.433333333333332,13.857142857142858
0,0,1,0,1987,15.3,13.799999999999997,13.957142857142857
0,0,1,0,1987,15.6,14.899999999999999,14.157142857142857
0,0,1,0,1987,16.2,15.699999999999998,14.585714285714285
0,0,1,0,1987,16.3,16.03333333333333,15.242857142857144
0,0,1,0,1987,16.8,16.43333333333333,15.185714285714287
0,0,1,0,1987,11.0,14.699999999999998,15.0
0,0,1,0,1987,8.5,12.1,14.242857142857142
0,0,1,0,1987,13.2,10.899999999999997,13.942857142857141
0,0,1,0,1987,13.0,11.566666666666663,13.571428571428571
0,0,1,0,1987,12.4,12.866666666666665,13.028571428571428
0,0,1,0,1987,13.0,12.799999999999997,12.557142857142859
0,0,1,0,1987,16.6,13.999999999999998,12.528571428571427
0,0,1,0,1987,12.0,13.866666666666665,12.671428571428569
0,0,1,0,1987,12.4,13.666666666666664,13.228571428571428
0,0,1,0,1987,15.0,13.133333333333331,13.485714285714286
0,0,1,0,1987,11.8,13.066666666666665,13.314285714285715
0,0,1,0,1987,11.6,12.799999999999997,13.200000000000001
0,0,1,0,1987,12.2,11.866666666666665,13.085714285714285
0,0,1,0,1987,13.7,12.499999999999995,12.671428571428573
0,0,1,0,1987,11.2,12.366666666666665,12.557142857142855
0,0,1,0,1987,12.4,12.43333333333333,12.557142857142859
0,0,1,0,1987,11.5,11.699999999999998,12.057142857142859
0,0,1,0,1987,13.8,12.566666666666665,12.342857142857143
0,0,1,0,1987,15.7,13.666666666666664,12.928571428571429
0,0,1,0,1987,12.9,14.133333333333331,13.028571428571428
0,0,1,0,1987,11.5,13.366666666666665,12.714285714285714
0,0,1,0,1987,11.0,11.799999999999997,12.685714285714285
0,0,1,0,1987,12.7,11.733333333333329,12.728571428571428
0,0,1,0,1987,14.9,12.866666666666665,13.214285714285714
0,0,1,0,1987,16.5,14.699999999999998,13.599999999999998
0,0,1,0,1987,12.8,14.733333333333333,13.185714285714285
0,0,1,0,1987,12.7,14.0,13.157142857142857
0,0,1,0,1987,12.7,12.733333333333333,13.328571428571427
0,0,1,0,1987,11.6,12.33333333333333,13.414285714285715
0,0,1,0,1987,13.3,12.533333333333331,13.5
0,0,1,0,1987,15.2,13.366666666666665,13.542857142857143
0,0,1,0,1987,16.4,14.966666666666663,13.528571428571428
0,0,1,0,1987,11.9,14.499999999999998,13.4
0,0,1,0,1987,15.1,14.466666666666663,13.742857142857142
0,0,1,0,1987,10.6,12.533333333333331,13.442857142857141
0,0,1,0,1987,13.6,13.1,13.728571428571428
0,0,1,0,1987,12.1,12.099999999999996,13.557142857142855
0,0,1,0,1987,16.0,13.899999999999997,13.671428571428569
0,0,1,0,1987,16.8,14.966666666666663,13.728571428571428
0,0,1,0,1987,16.6,16.466666666666665,14.4
0,0,1,0,1987,15.6,16.333333333333332,14.471428571428572
0,0,1,0,1987,15.2,15.799999999999997,15.12857142857143
0,0,1,0,1987,17.7,16.166666666666664,15.714285714285714
0,0,1,0,1987,21.0,17.966666666666665,16.985714285714288
0,0,1,0,1987,13.4,17.366666666666664,16.614285714285714
0,0,1,0,1987,10.5,14.966666666666663,15.714285714285714
0,0,1,0,1987,9.5,11.133333333333331,14.7
0,0,1,0,1987,12.0,10.666666666666664,14.185714285714285
0,0,1,0,1987,10.4,10.633333333333331,13.5
0,0,1,0,1987,11.5,11.299999999999997,12.614285714285716
0,0,1,0,1987,13.2,11.699999999999998,11.5
0,0,1,0,1987,15.0,13.233333333333329,11.728571428571428
0,0,1,0,1987,14.1,14.099999999999996,12.242857142857144
0,0,1,0,1987,12.4,13.83333333333333,12.657142857142857
0,0,1,0,1987,13.4,13.299999999999997,12.857142857142858
0,0,1,0,1987,12.5,12.766666666666664,13.157142857142857
0,0,1,0,1987,14.3,13.399999999999999,13.557142857142855
0,0,1,0,1987,17.6,14.799999999999999,14.185714285714285
0,0,1,0,1987,10.4,14.1,13.52857142857143
0,0,1,0,1987,9.9,12.633333333333331,12.928571428571429
0,0,1,0,1987,10.2,10.166666666666664,12.614285714285714
0,0,1,0,1987,11.3,10.466666666666665,12.314285714285715
0,0,1,0,1987,9.5,10.33333333333333,11.885714285714286
0,0,1,0,1987,11.8,10.866666666666665,11.52857142857143
0,0,1,0,1987,11.5,10.933333333333332,10.657142857142857
0,0,1,0,1987,10.5,11.266666666666666,10.671428571428569
0,0,1,0,1987,10.8,10.933333333333332,10.8
0,0,1,0,1987,13.0,11.433333333333332,11.200000000000001
0,0,1,0,1987,18.5,14.1,12.22857142857143
0,0,1,0,1987,18.7,16.73333333333333,13.542857142857144
0,0,1,0,1987,15.0,17.399999999999995,14.0
0,0,1,0,1987,13.0,15.566666666666663,14.214285714285714
1,0,0,0,1987,11.3,13.1,14.328571428571427
1,0,0,0,1987,13.0,12.433333333333332,14.642857142857142
1,0,0,0,1987,13.3,12.533333333333331,14.685714285714285
1,0,0,0,1987,11.0,12.433333333333332,13.614285714285714
1,0,0,0,1987,10.3,11.533333333333331,12.414285714285713
1,0,0,0,1987,13.0,11.433333333333332,12.12857142857143
1,0,0,0,1987,12.3,11.866666666666665,12.02857142857143
1,0,0,0,1987,15.6,13.633333333333331,12.642857142857142
1,0,0,0,1987,10.2,12.699999999999998,12.242857142857144
1,0,0,0,1987,10.8,12.199999999999998,11.885714285714286
1,0,0,0,1987,12.0,10.999999999999998,12.028571428571428
1,0,0,0,1987,13.3,12.033333333333331,12.457142857142857
1,0,0,0,1987,11.7,12.33333333333333,12.271428571428572
1,0,0,0,1987,12.5,12.499999999999998,12.299999999999999
1,0,0,0,1987,13.7,12.633333333333331,12.028571428571428
1,0,0,0,1987,14.9,13.699999999999998,12.7
1,0,0,0,1987,20.2,16.266666666666662,14.042857142857143
1,0,0,0,1987,16.3,17.13333333333333,14.657142857142857
1,0,0,0,1987,13.9,16.799999999999997,14.742857142857144
1,0,0,0,1987,10.1,13.433333333333332,14.514285714285714
1,0,0,0,1987,7.3,10.433333333333332,13.77142857142857
1,0,0,0,1987,14.0,10.466666666666663,13.814285714285713
1,0,0,0,1987,17.7,12.999999999999998,14.214285714285714
1,0,0,0,1987,16.3,15.999999999999998,13.657142857142857
1,0,0,0,1987,10.6,14.866666666666665,12.842857142857143
1,0,0,0,1987,9.7,12.199999999999998,12.242857142857144
